Date,Product Name,Region,State,Quantity Sold (Units),Price (INR),Temperature (øC),Festival Indicator,Festival Name,Holiday Indicator,Day of Week,Month,Year
2021-01-06,Flavoured Milk (200ml),North,Punjab,673,29.33,14.4,No,,No,Wednesday,January,2021
2021-01-06,Ice Cream (500ml),South,Andhra Pradesh,121,180.61,23.2,No,,No,Wednesday,January,2021
2021-01-06,Skimmed Milk (1L),South,Andhra Pradesh,594,54.29,23.2,No,,No,Wednesday,January,2021
2021-01-06,Paneer (200g),South,Andhra Pradesh,517,92.14,23.2,No,,No,Wednesday,January,2021
2021-01-07,Buttermilk (1L),West,Gujarat,307,34.88,24.2,No,,No,Thursday,January,2021
2021-01-07,Skimmed Milk (1L),Central,Madhya Pradesh,626,54.24,20.5,No,,No,Thursday,January,2021
2021-01-07,Flavoured Milk (200ml),Central,Madhya Pradesh,301,29.29,20.5,No,,No,Thursday,January,2021
2021-01-07,Skimmed Milk (1L),North,Haryana,478,56.06,15.7,No,,No,Thursday,January,2021
2021-01-07,Skimmed Milk (1L),West,Gujarat,329,54.72,24.2,No,,No,Thursday,January,2021
2021-01-07,Dahi / Curd (500g),South,Telangana,1037,45.18,24.3,No,,No,Thursday,January,2021
2021-01-07,Skimmed Milk (1L),South,Telangana,576,55.37,24.3,No,,No,Thursday,January,2021
2021-01-07,Flavoured Milk (200ml),South,Telangana,642,30.43,24.3,No,,No,Thursday,January,2021
2021-01-07,Buttermilk (1L),South,Telangana,223,35.71,24.3,No,,No,Thursday,January,2021
2021-01-07,Butter (500g),South,Telangana,248,256.34,24.3,No,,No,Thursday,January,2021
2021-01-07,Ice Cream (500ml),Central,Madhya Pradesh,297,177.17,20.5,No,,No,Thursday,January,2021
2021-01-07,Full Cream Milk (1L),West,Gujarat,864,60.59,24.2,No,,No,Thursday,January,2021
2021-01-07,Cheese Slices (200g),West,Gujarat,172,107.13,24.2,No,,No,Thursday,January,2021
2021-01-07,Toned Milk (500ml),West,Gujarat,1354,27.75,24.2,No,,No,Thursday,January,2021
2021-01-07,Butter (500g),West,Gujarat,133,253.75,24.2,No,,No,Thursday,January,2021
2021-01-07,Full Cream Milk (1L),Central,Madhya Pradesh,1346,58.85,20.5,No,,No,Thursday,January,2021
2021-01-07,Buttermilk (1L),East,Bihar,296,35.28,18.1,No,,No,Thursday,January,2021
2021-01-07,Lassi (200ml),Central,Madhya Pradesh,180,25.26,20.5,No,,No,Thursday,January,2021
2021-01-07,Ice Cream (500ml),East,Bihar,331,178.51,18.1,No,,No,Thursday,January,2021
2021-01-07,Toned Milk (500ml),South,Telangana,604,27.14,24.3,No,,No,Thursday,January,2021
2021-01-07,Toned Milk (500ml),North,Haryana,939,27.61,15.7,No,,No,Thursday,January,2021
2021-01-07,Toned Milk (500ml),Central,Madhya Pradesh,895,27.72,20.5,No,,No,Thursday,January,2021
2021-01-07,Flavoured Milk (200ml),East,Bihar,750,29.42,18.1,No,,No,Thursday,January,2021
2021-01-07,Full Cream Milk (1L),North,Haryana,1107,60.25,15.7,No,,No,Thursday,January,2021
2021-01-07,Ghee (1L),Central,Madhya Pradesh,175,511.33,20.5,No,,No,Thursday,January,2021
2021-01-07,Ghee (1L),South,Telangana,120,509.16,24.3,No,,No,Thursday,January,2021
2021-01-07,Paneer (200g),East,Bihar,454,89.45,18.1,No,,No,Thursday,January,2021
2021-01-07,Cheese Slices (200g),South,Telangana,367,112.81,24.3,No,,No,Thursday,January,2021
2021-01-07,Buttermilk (1L),North,Haryana,318,34.79,15.7,No,,No,Thursday,January,2021
2021-01-07,Paneer (200g),Central,Madhya Pradesh,546,89.51,20.5,No,,No,Thursday,January,2021
2021-01-07,Cheese Slices (200g),North,Haryana,94,108.98,15.7,No,,No,Thursday,January,2021
2021-01-07,Lassi (200ml),South,Telangana,415,25.16,24.3,No,,No,Thursday,January,2021
2021-01-07,Toned Milk (500ml),East,Bihar,659,26.73,18.1,No,,No,Thursday,January,2021
2021-01-07,Lassi (200ml),North,Haryana,230,25.21,15.7,No,,No,Thursday,January,2021
2021-01-07,Ghee (1L),North,Haryana,180,526.93,15.7,No,,No,Thursday,January,2021
2021-01-07,Cheese Slices (200g),East,Bihar,101,109.46,18.1,No,,No,Thursday,January,2021
2021-01-07,Paneer (200g),West,Gujarat,293,92.68,24.2,No,,No,Thursday,January,2021
2021-01-07,Lassi (200ml),West,Gujarat,264,24.54,24.2,No,,No,Thursday,January,2021
2021-01-07,Dahi / Curd (500g),East,Bihar,1132,46.13,18.1,No,,No,Thursday,January,2021
2021-01-07,Ice Cream (500ml),South,Telangana,109,175.82,24.3,No,,No,Thursday,January,2021
2021-01-07,Lassi (200ml),East,Bihar,337,24.93,18.1,No,,No,Thursday,January,2021
2021-01-07,Butter (500g),Central,Madhya Pradesh,381,252.38,20.5,No,,No,Thursday,January,2021
2021-01-07,Buttermilk (1L),Central,Madhya Pradesh,219,34.46,20.5,No,,No,Thursday,January,2021
2021-01-08,Paneer (200g),Central,Madhya Pradesh,461,88.04,15.3,No,,No,Friday,January,2021
2021-01-08,Ghee (1L),North,Haryana,109,522.59,9.9,No,,No,Friday,January,2021
2021-01-08,Flavoured Milk (200ml),South,Telangana,776,30.05,21.8,No,,No,Friday,January,2021
2021-01-08,Butter (500g),East,Jharkhand,291,252.48,21.4,No,,No,Friday,January,2021
2021-01-08,Dahi / Curd (500g),East,Jharkhand,489,45.26,21.4,No,,No,Friday,January,2021
2021-01-08,Ghee (1L),East,Jharkhand,120,532.93,21.4,No,,No,Friday,January,2021
2021-01-08,Full Cream Milk (1L),East,Jharkhand,989,60.2,21.4,No,,No,Friday,January,2021
2021-01-08,Full Cream Milk (1L),Central,Madhya Pradesh,1612,60.7,15.3,No,,No,Friday,January,2021
2021-01-08,Cheese Slices (200g),Central,Madhya Pradesh,182,109.93,15.3,No,,No,Friday,January,2021
2021-01-08,Ice Cream (500ml),East,Jharkhand,106,181.11,21.4,No,,No,Friday,January,2021
2021-01-08,Lassi (200ml),South,Telangana,335,25.5,21.8,No,,No,Friday,January,2021
2021-01-08,Buttermilk (1L),East,Jharkhand,211,34.77,21.4,No,,No,Friday,January,2021
2021-01-08,Ghee (1L),South,Telangana,92,512.45,21.8,No,,No,Friday,January,2021
2021-01-08,Flavoured Milk (200ml),North,Haryana,823,29.72,9.9,No,,No,Friday,January,2021
2021-01-08,Dahi / Curd (500g),South,Telangana,539,43.71,21.8,No,,No,Friday,January,2021
2021-01-08,Paneer (200g),East,Jharkhand,343,92.16,21.4,No,,No,Friday,January,2021
2021-01-08,Toned Milk (500ml),West,Goa,1259,26.96,20.2,No,,No,Friday,January,2021
2021-01-08,Ghee (1L),Central,Madhya Pradesh,164,527.25,15.3,No,,No,Friday,January,2021
2021-01-08,Skimmed Milk (1L),West,Goa,716,56.44,20.2,No,,No,Friday,January,2021
2021-01-08,Dahi / Curd (500g),North,Haryana,455,43.88,9.9,No,,No,Friday,January,2021
2021-01-08,Flavoured Milk (200ml),West,Goa,424,29.24,20.2,No,,No,Friday,January,2021
2021-01-08,Cheese Slices (200g),West,Goa,347,109.97,20.2,No,,No,Friday,January,2021
2021-01-08,Toned Milk (500ml),Central,Madhya Pradesh,1305,27.15,15.3,No,,No,Friday,January,2021
2021-01-08,Ice Cream (500ml),West,Goa,228,179.3,20.2,No,,No,Friday,January,2021
2021-01-08,Ice Cream (500ml),North,Haryana,314,177.5,9.9,No,,No,Friday,January,2021
2021-01-08,Toned Milk (500ml),North,Haryana,662,26.83,9.9,No,,No,Friday,January,2021
2021-01-08,Flavoured Milk (200ml),Central,Madhya Pradesh,433,30.63,15.3,No,,No,Friday,January,2021
2021-01-08,Skimmed Milk (1L),Central,Madhya Pradesh,743,53.65,15.3,No,,No,Friday,January,2021
2021-01-08,Paneer (200g),West,Goa,298,88.46,20.2,No,,No,Friday,January,2021
2021-01-08,Lassi (200ml),East,Jharkhand,321,24.82,21.4,No,,No,Friday,January,2021
2021-01-08,Paneer (200g),North,Haryana,557,92.14,9.9,No,,No,Friday,January,2021
2021-01-08,Ghee (1L),West,Goa,283,523.02,20.2,No,,No,Friday,January,2021
2021-01-08,Buttermilk (1L),North,Haryana,260,34.81,9.9,No,,No,Friday,January,2021
2021-01-08,Full Cream Milk (1L),North,Haryana,949,61.28,9.9,No,,No,Friday,January,2021
2021-01-08,Cheese Slices (200g),North,Haryana,223,109.21,9.9,No,,No,Friday,January,2021
2021-01-08,Flavoured Milk (200ml),East,Jharkhand,558,29.18,21.4,No,,No,Friday,January,2021
2021-01-08,Buttermilk (1L),South,Telangana,146,35.16,21.8,No,,No,Friday,January,2021
2021-01-08,Dahi / Curd (500g),Central,Madhya Pradesh,1231,44.85,15.3,No,,No,Friday,January,2021
2021-01-08,Toned Milk (500ml),East,Jharkhand,671,27.53,21.4,No,,No,Friday,January,2021
2021-01-08,Full Cream Milk (1L),West,Goa,1739,59.27,20.2,No,,No,Friday,January,2021
2021-01-08,Butter (500g),North,Haryana,213,242.9,9.9,No,,No,Friday,January,2021
2021-01-08,Ice Cream (500ml),Central,Madhya Pradesh,327,185.27,15.3,No,,No,Friday,January,2021
2021-01-08,Skimmed Milk (1L),North,Haryana,493,54.03,9.9,No,,No,Friday,January,2021
2021-01-08,Toned Milk (500ml),South,Telangana,770,26.42,21.8,No,,No,Friday,January,2021
2021-01-08,Skimmed Milk (1L),South,Telangana,375,54.96,21.8,No,,No,Friday,January,2021
2021-01-08,Lassi (200ml),Central,Madhya Pradesh,184,25.24,15.3,No,,No,Friday,January,2021
2021-01-08,Dahi / Curd (500g),West,Goa,551,44.36,20.2,No,,No,Friday,January,2021
2021-01-08,Butter (500g),Central,Madhya Pradesh,205,250.63,15.3,No,,No,Friday,January,2021
2021-01-08,Butter (500g),West,Goa,188,243.27,20.2,No,,No,Friday,January,2021
2021-01-08,Paneer (200g),South,Telangana,618,91.62,21.8,No,,No,Friday,January,2021
2021-01-08,Cheese Slices (200g),South,Telangana,224,108.5,21.8,No,,No,Friday,January,2021
2021-01-08,Buttermilk (1L),West,Goa,117,35.67,20.2,No,,No,Friday,January,2021
2021-01-08,Butter (500g),South,Telangana,352,250.62,21.8,No,,No,Friday,January,2021
2021-01-08,Buttermilk (1L),Central,Madhya Pradesh,148,34.03,15.3,No,,No,Friday,January,2021
2021-01-09,Butter (500g),North,Uttar Pradesh,312,255.17,14.9,No,,No,Saturday,January,2021
2021-01-09,Buttermilk (1L),Central,Madhya Pradesh,242,35.19,21.1,No,,No,Saturday,January,2021
2021-01-09,Dahi / Curd (500g),East,Bihar,733,44.8,21.2,No,,No,Saturday,January,2021
2021-01-09,Butter (500g),Central,Madhya Pradesh,192,248.63,21.1,No,,No,Saturday,January,2021
2021-01-09,Flavoured Milk (200ml),Central,Madhya Pradesh,356,29.5,21.1,No,,No,Saturday,January,2021
2021-01-09,Ghee (1L),South,Karnataka,210,529.32,26.4,No,,No,Saturday,January,2021
2021-01-09,Dahi / Curd (500g),North,Uttar Pradesh,944,44.93,14.9,No,,No,Saturday,January,2021
2021-01-09,Paneer (200g),Central,Madhya Pradesh,671,91.67,21.1,No,,No,Saturday,January,2021
2021-01-09,Lassi (200ml),East,Bihar,156,24.38,21.2,No,,No,Saturday,January,2021
2021-01-09,Ice Cream (500ml),Central,Madhya Pradesh,357,179.95,21.1,No,,No,Saturday,January,2021
2021-01-09,Lassi (200ml),West,Goa,225,24.51,21,No,,No,Saturday,January,2021
2021-01-09,Lassi (200ml),North,Uttar Pradesh,344,25.14,14.9,No,,No,Saturday,January,2021
2021-01-09,Skimmed Milk (1L),North,Uttar Pradesh,836,54.33,14.9,No,,No,Saturday,January,2021
2021-01-09,Lassi (200ml),South,Karnataka,400,24.78,26.4,No,,No,Saturday,January,2021
2021-01-09,Buttermilk (1L),West,Goa,256,35.08,21,No,,No,Saturday,January,2021
2021-01-09,Ghee (1L),West,Goa,278,533.35,21,No,,No,Saturday,January,2021
2021-01-09,Dahi / Curd (500g),Central,Madhya Pradesh,1307,45.14,21.1,No,,No,Saturday,January,2021
2021-01-09,Butter (500g),South,Karnataka,296,250.43,26.4,No,,No,Saturday,January,2021
2021-01-09,Paneer (200g),North,Uttar Pradesh,539,92.54,14.9,No,,No,Saturday,January,2021
2021-01-09,Butter (500g),East,Bihar,421,252.69,21.2,No,,No,Saturday,January,2021
2021-01-09,Lassi (200ml),Central,Madhya Pradesh,295,24.99,21.1,No,,No,Saturday,January,2021
2021-01-09,Cheese Slices (200g),East,Bihar,314,109.78,21.2,No,,No,Saturday,January,2021
2021-01-09,Cheese Slices (200g),Central,Madhya Pradesh,396,107.2,21.1,No,,No,Saturday,January,2021
2021-01-09,Flavoured Milk (200ml),South,Karnataka,975,29.82,26.4,No,,No,Saturday,January,2021
2021-01-09,Cheese Slices (200g),South,Karnataka,220,110.84,26.4,No,,No,Saturday,January,2021
2021-01-09,Ice Cream (500ml),South,Karnataka,364,185.23,26.4,No,,No,Saturday,January,2021
2021-01-09,Skimmed Milk (1L),West,Goa,616,53.93,21,No,,No,Saturday,January,2021
2021-01-09,Skimmed Milk (1L),Central,Madhya Pradesh,706,56.5,21.1,No,,No,Saturday,January,2021
2021-01-09,Full Cream Milk (1L),Central,Madhya Pradesh,1799,61.36,21.1,No,,No,Saturday,January,2021
2021-01-09,Butter (500g),West,Goa,283,257.04,21,No,,No,Saturday,January,2021
2021-01-09,Dahi / Curd (500g),West,Goa,617,44.6,21,No,,No,Saturday,January,2021
2021-01-09,Skimmed Milk (1L),East,Bihar,773,54.12,21.2,No,,No,Saturday,January,2021
2021-01-09,Full Cream Milk (1L),West,Goa,1796,60.54,21,No,,No,Saturday,January,2021
2021-01-09,Toned Milk (500ml),West,Goa,1187,27.02,21,No,,No,Saturday,January,2021
2021-01-09,Toned Milk (500ml),East,Bihar,755,26.66,21.2,No,,No,Saturday,January,2021
2021-01-09,Full Cream Milk (1L),North,Uttar Pradesh,1248,60.24,14.9,No,,No,Saturday,January,2021
2021-01-09,Ice Cream (500ml),East,Bihar,253,176.4,21.2,No,,No,Saturday,January,2021
2021-01-09,Buttermilk (1L),North,Uttar Pradesh,308,34.61,14.9,No,,No,Saturday,January,2021
2021-01-09,Buttermilk (1L),South,Karnataka,338,34.83,26.4,No,,No,Saturday,January,2021
2021-01-09,Toned Milk (500ml),Central,Madhya Pradesh,1457,26.4,21.1,No,,No,Saturday,January,2021
2021-01-09,Skimmed Milk (1L),South,Karnataka,542,55.38,26.4,No,,No,Saturday,January,2021
2021-01-09,Flavoured Milk (200ml),East,Bihar,440,30.68,21.2,No,,No,Saturday,January,2021
2021-01-10,Dahi / Curd (500g),Central,Chhattisgarh,792,45.31,19.4,No,,No,Sunday,January,2021
2021-01-10,Buttermilk (1L),South,Kerala,219,35.44,26.7,No,,No,Sunday,January,2021
2021-01-10,Full Cream Milk (1L),North,Rajasthan,1740,59.45,17.6,No,,No,Sunday,January,2021
2021-01-10,Lassi (200ml),North,Rajasthan,244,25.38,17.6,No,,No,Sunday,January,2021
2021-01-10,Skimmed Milk (1L),Central,Chhattisgarh,933,55.42,19.4,No,,No,Sunday,January,2021
2021-01-10,Full Cream Milk (1L),South,Kerala,2340,60.03,26.7,No,,No,Sunday,January,2021
2021-01-10,Paneer (200g),East,Jharkhand,445,92.53,17.2,No,,No,Sunday,January,2021
2021-01-10,Dahi / Curd (500g),West,Gujarat,990,45.37,20,No,,No,Sunday,January,2021
2021-01-10,Skimmed Milk (1L),South,Kerala,453,56.59,26.7,No,,No,Sunday,January,2021
2021-01-10,Paneer (200g),North,Rajasthan,315,90.86,17.6,No,,No,Sunday,January,2021
2021-01-10,Ice Cream (500ml),North,Rajasthan,257,175.99,17.6,No,,No,Sunday,January,2021
2021-01-10,Flavoured Milk (200ml),West,Gujarat,475,29.16,20,No,,No,Sunday,January,2021
2021-01-10,Lassi (200ml),East,Jharkhand,395,25.41,17.2,No,,No,Sunday,January,2021
2021-01-10,Buttermilk (1L),East,Jharkhand,215,35.62,17.2,No,,No,Sunday,January,2021
2021-01-10,Paneer (200g),West,Gujarat,333,92.4,20,No,,No,Sunday,January,2021
2021-01-10,Dahi / Curd (500g),South,Kerala,1235,45.11,26.7,No,,No,Sunday,January,2021
2021-01-10,Buttermilk (1L),Central,Chhattisgarh,138,34.91,19.4,No,,No,Sunday,January,2021
2021-01-10,Butter (500g),West,Gujarat,364,246.61,20,No,,No,Sunday,January,2021
2021-01-10,Full Cream Milk (1L),West,Gujarat,1639,60.65,20,No,,No,Sunday,January,2021
2021-01-10,Ghee (1L),North,Rajasthan,243,525.62,17.6,No,,No,Sunday,January,2021
2021-01-10,Flavoured Milk (200ml),East,Jharkhand,1036,29.9,17.2,No,,No,Sunday,January,2021
2021-01-10,Cheese Slices (200g),South,Kerala,248,112.89,26.7,No,,No,Sunday,January,2021
2021-01-10,Dahi / Curd (500g),East,Jharkhand,819,44,17.2,No,,No,Sunday,January,2021
2021-01-10,Full Cream Milk (1L),Central,Chhattisgarh,1210,61,19.4,No,,No,Sunday,January,2021
2021-01-10,Cheese Slices (200g),West,Gujarat,308,109.13,20,No,,No,Sunday,January,2021
2021-01-10,Flavoured Milk (200ml),Central,Chhattisgarh,503,29.98,19.4,No,,No,Sunday,January,2021
2021-01-10,Ghee (1L),South,Kerala,300,521.29,26.7,No,,No,Sunday,January,2021
2021-01-10,Lassi (200ml),West,Gujarat,487,24.59,20,No,,No,Sunday,January,2021
2021-01-10,Skimmed Milk (1L),West,Gujarat,805,53.85,20,No,,No,Sunday,January,2021
2021-01-10,Butter (500g),Central,Chhattisgarh,309,249.72,19.4,No,,No,Sunday,January,2021
2021-01-10,Skimmed Milk (1L),East,Jharkhand,285,56.23,17.2,No,,No,Sunday,January,2021
2021-01-10,Toned Milk (500ml),West,Gujarat,1210,26.63,20,No,,No,Sunday,January,2021
2021-01-10,Flavoured Milk (200ml),North,Rajasthan,708,30.69,17.6,No,,No,Sunday,January,2021
2021-01-10,Cheese Slices (200g),North,Rajasthan,223,106.89,17.6,No,,No,Sunday,January,2021
2021-01-10,Dahi / Curd (500g),North,Rajasthan,1382,45.99,17.6,No,,No,Sunday,January,2021
2021-01-10,Full Cream Milk (1L),East,Jharkhand,1839,60.3,17.2,No,,No,Sunday,January,2021
2021-01-10,Skimmed Milk (1L),North,Rajasthan,750,56.25,17.6,No,,No,Sunday,January,2021
2021-01-10,Cheese Slices (200g),East,Jharkhand,261,113.28,17.2,No,,No,Sunday,January,2021
2021-01-10,Buttermilk (1L),North,Rajasthan,348,35.51,17.6,No,,No,Sunday,January,2021
2021-01-10,Ghee (1L),Central,Chhattisgarh,133,508.31,19.4,No,,No,Sunday,January,2021
2021-01-10,Ice Cream (500ml),East,Jharkhand,313,179.47,17.2,No,,No,Sunday,January,2021
2021-01-10,Toned Milk (500ml),South,Kerala,684,26.66,26.7,No,,No,Sunday,January,2021
2021-01-10,Ice Cream (500ml),West,Gujarat,141,179.71,20,No,,No,Sunday,January,2021
2021-01-11,Toned Milk (500ml),South,Andhra Pradesh,1099,26.51,21.2,No,,No,Monday,January,2021
2021-01-11,Cheese Slices (200g),South,Andhra Pradesh,261,112.61,21.2,No,,No,Monday,January,2021
2021-01-11,Flavoured Milk (200ml),Central,Chhattisgarh,872,29.69,19,No,,No,Monday,January,2021
2021-01-11,Buttermilk (1L),West,Goa,372,34.23,22.4,No,,No,Monday,January,2021
2021-01-11,Dahi / Curd (500g),East,Odisha,592,45.78,21.5,No,,No,Monday,January,2021
2021-01-11,Flavoured Milk (200ml),North,Punjab,842,30.03,13.1,No,,No,Monday,January,2021
2021-01-11,Lassi (200ml),North,Punjab,398,24.26,13.1,No,,No,Monday,January,2021
2021-01-11,Skimmed Milk (1L),Central,Chhattisgarh,756,54.97,19,No,,No,Monday,January,2021
2021-01-11,Dahi / Curd (500g),West,Goa,1140,45.21,22.4,No,,No,Monday,January,2021
2021-01-11,Toned Milk (500ml),West,Goa,1472,26.88,22.4,No,,No,Monday,January,2021
2021-01-11,Paneer (200g),North,Punjab,589,87.87,13.1,No,,No,Monday,January,2021
2021-01-11,Toned Milk (500ml),East,Odisha,993,26.45,21.5,No,,No,Monday,January,2021
2021-01-11,Full Cream Milk (1L),Central,Chhattisgarh,1555,59.06,19,No,,No,Monday,January,2021
2021-01-11,Buttermilk (1L),East,Odisha,270,34.92,21.5,No,,No,Monday,January,2021
2021-01-11,Toned Milk (500ml),Central,Chhattisgarh,987,26.48,19,No,,No,Monday,January,2021
2021-01-11,Skimmed Milk (1L),North,Punjab,796,53.48,13.1,No,,No,Monday,January,2021
2021-01-11,Butter (500g),East,Odisha,169,249.97,21.5,No,,No,Monday,January,2021
2021-01-11,Ghee (1L),West,Goa,188,531.65,22.4,No,,No,Monday,January,2021
2021-01-11,Butter (500g),Central,Chhattisgarh,230,251.39,19,No,,No,Monday,January,2021
2021-01-11,Buttermilk (1L),South,Andhra Pradesh,184,35.3,21.2,No,,No,Monday,January,2021
2021-01-11,Cheese Slices (200g),Central,Chhattisgarh,242,107.56,19,No,,No,Monday,January,2021
2021-01-11,Dahi / Curd (500g),North,Punjab,437,46.31,13.1,No,,No,Monday,January,2021
2021-01-11,Full Cream Milk (1L),North,Punjab,1826,59.25,13.1,No,,No,Monday,January,2021
2021-01-11,Ice Cream (500ml),South,Andhra Pradesh,223,183.43,21.2,No,,No,Monday,January,2021
2021-01-11,Buttermilk (1L),Central,Chhattisgarh,177,34.1,19,No,,No,Monday,January,2021
2021-01-11,Butter (500g),South,Andhra Pradesh,88,250.62,21.2,No,,No,Monday,January,2021
2021-01-11,Full Cream Milk (1L),East,Odisha,1626,58.42,21.5,No,,No,Monday,January,2021
2021-01-11,Butter (500g),West,Goa,351,253.38,22.4,No,,No,Monday,January,2021
2021-01-11,Skimmed Milk (1L),East,Odisha,361,54.07,21.5,No,,No,Monday,January,2021
2021-01-11,Ghee (1L),North,Punjab,192,526.32,13.1,No,,No,Monday,January,2021
2021-01-11,Toned Milk (500ml),North,Punjab,1296,27.58,13.1,No,,No,Monday,January,2021
2021-01-11,Ice Cream (500ml),Central,Chhattisgarh,321,179.5,19,No,,No,Monday,January,2021
2021-01-11,Buttermilk (1L),North,Punjab,323,34.23,13.1,No,,No,Monday,January,2021
2021-01-11,Cheese Slices (200g),East,Odisha,245,111.19,21.5,No,,No,Monday,January,2021
2021-01-11,Lassi (200ml),East,Odisha,147,25.74,21.5,No,,No,Monday,January,2021
2021-01-11,Butter (500g),North,Punjab,297,249.98,13.1,No,,No,Monday,January,2021
2021-01-11,Cheese Slices (200g),North,Punjab,130,109.01,13.1,No,,No,Monday,January,2021
2021-01-11,Ghee (1L),East,Odisha,199,526.84,21.5,No,,No,Monday,January,2021
2021-01-11,Dahi / Curd (500g),South,Andhra Pradesh,920,46.18,21.2,No,,No,Monday,January,2021
2021-01-11,Paneer (200g),West,Goa,488,87.52,22.4,No,,No,Monday,January,2021
2021-01-11,Skimmed Milk (1L),West,Goa,721,54.57,22.4,No,,No,Monday,January,2021
2021-01-11,Ghee (1L),South,Andhra Pradesh,289,531.57,21.2,No,,No,Monday,January,2021
2021-01-11,Lassi (200ml),West,Goa,420,24.88,22.4,No,,No,Monday,January,2021
2021-01-11,Ice Cream (500ml),West,Goa,143,181.42,22.4,No,,No,Monday,January,2021
2021-01-11,Flavoured Milk (200ml),West,Goa,803,30.17,22.4,No,,No,Monday,January,2021
2021-01-11,Flavoured Milk (200ml),South,Andhra Pradesh,389,30.57,21.2,No,,No,Monday,January,2021
2021-01-11,Lassi (200ml),Central,Chhattisgarh,409,24.64,19,No,,No,Monday,January,2021
2021-01-11,Full Cream Milk (1L),South,Andhra Pradesh,1848,60.68,21.2,No,,No,Monday,January,2021
2021-01-11,Ice Cream (500ml),North,Punjab,266,175.45,13.1,No,,No,Monday,January,2021
2021-01-11,Paneer (200g),Central,Chhattisgarh,301,92,19,No,,No,Monday,January,2021
2021-01-12,Flavoured Milk (200ml),North,Haryana,874,30.66,14.5,No,,No,Tuesday,January,2021
2021-01-12,Paneer (200g),South,Karnataka,477,92.44,27.5,No,,No,Tuesday,January,2021
2021-01-12,Toned Milk (500ml),East,West Bengal,1535,27.55,17.8,No,,No,Tuesday,January,2021
2021-01-12,Butter (500g),South,Karnataka,130,250.23,27.5,No,,No,Tuesday,January,2021
2021-01-12,Lassi (200ml),West,Gujarat,288,24.8,22.6,No,,No,Tuesday,January,2021
2021-01-12,Skimmed Milk (1L),South,Karnataka,433,56.53,27.5,No,,No,Tuesday,January,2021
2021-01-12,Dahi / Curd (500g),East,West Bengal,1319,45.19,17.8,No,,No,Tuesday,January,2021
2021-01-12,Butter (500g),West,Gujarat,415,244.3,22.6,No,,No,Tuesday,January,2021
2021-01-12,Lassi (200ml),South,Karnataka,218,24.29,27.5,No,,No,Tuesday,January,2021
