Product_Name,Region,Week_Start,Quantity_Sold,Avg_Price,Avg_Temperature,Festival_Names,Num_Days,Festival_Indicator,Holiday_Indicator
Butter (500g),North,2021-07-26,1085,250.34,35.8,No_Festival,4,No,No
Butter (500g),North,2021-08-02,1213,251.46,34.2,No_Festival,5,No,No
Butter (500g),North,2021-08-09,1349,249.77,33.3,No_Festival,5,No,No
Butter (500g),North,2021-08-16,2279,251.87,33.6,Raksha Bandhan,6,Yes,Yes
Butter (500g),North,2021-08-23,1314,250.79,33.0,No_Festival,6,No,No
Butter (500g),North,2021-08-30,1641,249.71,32.2,No_Festival,6,No,No
Butter (500g),North,2021-09-06,1923,249.33,32.1,No_Festival,6,No,No
Butter (500g),North,2021-09-13,984,250.23,33.7,No_Festival,3,No,No
Butter (500g),North,2021-09-20,1566,250.68,32.1,No_Festival,6,No,No
Butter (500g),North,2021-09-27,1340,249.62,29.2,Gandhi Jayanti,6,Yes,Yes
Butter (500g),North,2021-10-04,1388,250.01,27.7,No_Festival,6,No,No
Butter (500g),North,2021-10-11,1182,253.2,26.3,Navratri,4,Yes,Yes
Butter (500g),North,2021-10-18,1978,248.82,27.2,No_Festival,7,No,No
Butter (500g),North,2021-10-25,1244,251.03,25.6,No_Festival,5,No,No
Butter (500g),North,2021-11-01,1197,248.04,19.5,No_Festival,5,No,No
Butter (500g),North,2021-11-08,1432,252.29,18.5,No_Festival,6,No,No
Butter (500g),North,2021-11-15,1420,249.69,18.2,Guru Nanak Jayanti,5,Yes,Yes
Butter (500g),North,2021-11-22,2160,251.47,19.2,No_Festival,7,No,No
Butter (500g),North,2021-11-29,1597,248.09,14.8,No_Festival,5,No,No
Butter (500g),North,2021-12-06,1359,250.89,14.3,No_Festival,7,No,No
Butter (500g),North,2021-12-13,1460,249.88,15.0,No_Festival,6,No,No
Butter (500g),North,2021-12-20,1541,250.58,14.2,Christmas,6,Yes,Yes
Butter (500g),North,2021-12-27,1252,255.14,14.1,No_Festival,4,No,No
Butter (500g),North,2022-01-03,2054,262.72,14.4,No_Festival,7,No,No
Butter (500g),North,2022-01-10,1152,264.75,14.7,Makar Sankranti,5,Yes,Yes
Butter (500g),North,2022-01-17,1029,262.91,13.4,No_Festival,4,No,No
Butter (500g),North,2022-01-24,1392,258.55,15.1,Republic Day,5,Yes,Yes
Butter (500g),North,2022-01-31,1516,264.07,16.3,No_Festival,6,No,No
Butter (500g),North,2022-02-07,1353,261.26,16.7,No_Festival,6,No,No
Butter (500g),North,2022-02-14,1029,260.84,18.2,No_Festival,4,No,No
Butter (500g),North,2022-02-21,1634,261.9,16.3,No_Festival,6,No,No
Butter (500g),North,2022-02-28,1023,261.17,24.9,No_Festival,4,No,No
Butter (500g),North,2022-03-07,1073,262.43,22.7,No_Festival,5,No,No
Butter (500g),North,2022-03-14,1748,261.35,24.3,Holi,6,Yes,Yes
Butter (500g),North,2022-03-21,1700,262.18,26.0,No_Festival,5,No,No
Butter (500g),North,2022-03-28,785,261.12,29.0,No_Festival,4,No,No
Butter (500g),North,2022-04-04,1685,263.19,33.3,No_Festival,5,No,No
Butter (500g),North,2022-04-11,1071,262.65,31.4,Baisakhi,4,Yes,Yes
Butter (500g),North,2022-04-18,1639,264.53,31.3,No_Festival,6,No,No
Butter (500g),North,2022-04-25,1123,265.39,32.4,No_Festival,5,No,No
Butter (500g),North,2022-05-02,1453,261.12,40.1,No_Festival,4,No,Yes
Butter (500g),North,2022-05-09,1291,262.29,37.0,No_Festival,5,No,No
Butter (500g),North,2022-05-16,1688,264.34,39.1,No_Festival,6,No,No
Butter (500g),North,2022-05-23,1292,263.89,38.8,No_Festival,5,No,No
Butter (500g),North,2022-05-30,1074,259.22,38.8,No_Festival,5,No,No
Butter (500g),North,2022-06-06,1489,263.78,40.1,No_Festival,5,No,No
Butter (500g),North,2022-06-13,1837,263.52,40.2,No_Festival,7,No,No
Butter (500g),North,2022-06-20,1110,263.69,39.3,No_Festival,6,No,No
Butter (500g),North,2022-06-27,1415,261.15,38.1,No_Festival,5,No,No
Butter (500g),North,2022-07-04,723,264.15,35.5,No_Festival,4,No,No
Butter (500g),North,2022-07-11,672,262.0,36.8,No_Festival,3,No,No
Butter (500g),North,2022-07-18,979,264.77,34.8,No_Festival,4,No,No
Butter (500g),North,2022-07-25,1226,265.31,35.9,No_Festival,5,No,No
Butter (500g),North,2022-08-01,1259,261.81,36.5,No_Festival,5,No,No
Butter (500g),North,2022-08-08,1764,262.97,34.9,Raksha Bandhan,6,Yes,Yes
Butter (500g),North,2022-08-15,1261,267.49,34.0,Independence Day,3,Yes,Yes
Butter (500g),North,2022-08-22,1515,265.08,34.2,No_Festival,6,No,No
Butter (500g),North,2022-08-29,1283,264.75,35.0,No_Festival,5,No,No
Butter (500g),North,2022-09-05,1125,263.76,32.7,No_Festival,4,No,No
Butter (500g),North,2022-09-12,1212,261.76,31.6,No_Festival,5,No,No
Butter (500g),North,2022-09-19,1138,261.5,31.0,No_Festival,4,No,No
Butter (500g),North,2022-09-26,1328,263.84,29.7,Gandhi Jayanti,4,Yes,Yes
Butter (500g),North,2022-10-03,1472,265.0,26.8,No_Festival,4,No,No
Butter (500g),North,2022-10-10,1369,260.46,25.3,No_Festival,5,No,No
Butter (500g),North,2022-10-17,1305,260.52,26.0,No_Festival,5,No,No
Butter (500g),North,2022-10-24,1269,263.1,25.6,Diwali,4,Yes,Yes
Butter (500g),North,2022-10-31,1181,263.01,22.4,No_Festival,4,No,No
Butter (500g),North,2022-11-07,1688,263.39,19.9,Guru Nanak Jayanti,5,Yes,Yes
Butter (500g),North,2022-11-14,1416,260.22,17.9,No_Festival,5,No,No
Butter (500g),North,2022-11-21,1327,262.79,19.3,No_Festival,7,No,No
Butter (500g),North,2022-11-28,1452,263.12,17.8,No_Festival,5,No,No
Butter (500g),North,2022-12-05,2082,261.52,15.4,No_Festival,7,No,No
Butter (500g),North,2022-12-12,1258,262.68,15.3,No_Festival,4,No,No
Butter (500g),North,2022-12-19,1150,265.43,14.0,Christmas,6,Yes,Yes
Butter (500g),North,2022-12-26,1305,264.21,13.7,No_Festival,5,No,No
Butter (500g),North,2023-01-02,828,280.84,13.7,No_Festival,3,No,No
Butter (500g),North,2023-01-09,1518,273.24,14.2,Makar Sankranti,5,Yes,Yes
Butter (500g),North,2023-01-16,1393,273.97,13.0,No_Festival,6,No,No
Butter (500g),North,2023-01-23,1612,275.69,13.6,Republic Day,6,Yes,Yes
Butter (500g),North,2023-01-30,1327,279.23,16.8,No_Festival,6,No,No
Butter (500g),North,2023-02-06,1710,275.76,16.3,No_Festival,7,No,No
Butter (500g),North,2023-02-13,1083,272.7,17.2,No_Festival,5,No,No
Butter (500g),North,2023-02-20,920,273.94,16.5,No_Festival,4,No,No
Butter (500g),North,2023-02-27,1745,276.71,22.4,No_Festival,7,No,No
Butter (500g),North,2023-03-06,1278,274.58,24.4,Holi,5,Yes,Yes
Butter (500g),North,2023-03-13,2168,273.58,24.1,No_Festival,7,No,No
Butter (500g),North,2023-03-20,1259,274.92,23.0,No_Festival,4,No,No
Butter (500g),North,2023-03-27,1379,276.31,27.7,No_Festival,6,No,No
Butter (500g),North,2023-04-03,1534,277.07,32.3,No_Festival,6,No,No
Butter (500g),North,2023-04-10,1722,277.96,32.2,Baisakhi,6,Yes,Yes
Butter (500g),North,2023-04-17,1089,268.73,31.9,No_Festival,5,No,Yes
Butter (500g),North,2023-04-24,851,279.3,32.8,No_Festival,3,No,No
Butter (500g),North,2023-05-01,1130,271.27,39.0,No_Festival,4,No,No
Butter (500g),North,2023-05-08,1970,271.56,37.2,No_Festival,7,No,No
Butter (500g),North,2023-05-15,1752,274.63,37.0,No_Festival,7,No,No
Butter (500g),North,2023-05-22,1077,277.4,38.6,No_Festival,5,No,No
Butter (500g),North,2023-05-29,1139,274.21,37.8,No_Festival,4,No,No
Butter (500g),North,2023-06-05,950,275.49,38.8,No_Festival,5,No,No
Butter (500g),North,2023-06-12,1382,276.24,38.5,No_Festival,5,No,No
Butter (500g),North,2023-06-19,1077,276.22,40.3,No_Festival,5,No,No
Butter (500g),North,2023-06-26,1405,275.76,38.7,No_Festival,6,No,Yes
Butter (500g),North,2023-07-03,1662,275.18,36.6,No_Festival,6,No,No
Butter (500g),North,2023-07-10,617,273.9,36.6,No_Festival,3,No,No
Butter (500g),North,2023-07-17,1030,276.08,35.6,No_Festival,4,No,No
Butter (500g),North,2023-07-24,1528,275.49,36.8,No_Festival,7,No,No
Butter (500g),North,2023-07-31,623,277.48,34.2,No_Festival,2,No,No
Butter (500g),North,2023-08-07,1039,275.33,35.0,No_Festival,5,No,No
Butter (500g),North,2023-08-14,1601,276.87,33.6,No_Festival,5,No,No
Butter (500g),North,2023-08-21,1553,275.71,33.5,No_Festival,7,No,No
Butter (500g),North,2023-08-28,1944,277.06,32.0,Raksha Bandhan,6,Yes,Yes
Butter (500g),North,2023-09-04,1265,275.92,31.3,Janmashtami,6,Yes,Yes
Butter (500g),North,2023-09-11,1174,276.77,32.2,No_Festival,4,No,No
Butter (500g),North,2023-09-18,1496,276.95,31.6,No_Festival,6,No,No
Butter (500g),North,2023-09-25,614,277.36,35.8,No_Festival,2,No,No
Butter (500g),North,2023-10-02,1257,275.39,25.2,Gandhi Jayanti,4,Yes,Yes
Butter (500g),North,2023-10-09,1125,271.79,26.4,No_Festival,5,No,No
Butter (500g),North,2023-10-16,1925,271.44,25.3,No_Festival,6,No,No
Butter (500g),North,2023-10-23,1680,271.36,27.0,No_Festival,6,No,No
Butter (500g),North,2023-10-30,1373,275.82,18.7,No_Festival,5,No,No
Butter (500g),North,2023-11-06,1291,275.34,19.2,Diwali,5,Yes,Yes
Butter (500g),North,2023-11-13,1040,280.49,19.3,No_Festival,5,No,No
Butter (500g),North,2023-11-20,1190,277.4,19.4,No_Festival,5,No,No
Butter (500g),North,2023-11-27,1587,276.83,16.2,Guru Nanak Jayanti,5,Yes,Yes
Butter (500g),North,2023-12-04,1623,274.25,14.3,No_Festival,6,No,No
Butter (500g),North,2023-12-11,1090,277.85,15.5,No_Festival,5,No,No
Butter (500g),North,2023-12-18,1192,272.37,14.3,No_Festival,6,No,No
Butter (500g),North,2023-12-25,1966,274.39,13.4,Christmas,6,Yes,Yes
Butter (500g),South,2020-12-28,487,245.94,26.2,No_Festival,2,No,No
Butter (500g),South,2021-01-04,1662,252.85,25.3,No_Festival,6,No,No
Butter (500g),South,2021-01-11,662,252.28,25.1,No_Festival,4,No,No
Butter (500g),South,2021-01-18,1987,251.69,26.7,No_Festival,7,No,No
Butter (500g),South,2021-01-25,1302,249.99,24.1,Republic Day,4,Yes,Yes
Butter (500g),South,2021-02-01,1772,249.21,25.6,No_Festival,7,No,No
Butter (500g),South,2021-02-08,1284,252.21,27.2,No_Festival,5,No,No
Butter (500g),South,2021-02-15,1041,250.37,28.0,No_Festival,4,No,No
Butter (500g),South,2021-02-22,1407,251.2,27.3,No_Festival,5,No,No
Butter (500g),South,2021-03-01,1014,246.08,29.5,No_Festival,4,No,No
Butter (500g),South,2021-03-08,1492,247.23,28.9,No_Festival,7,No,No
Butter (500g),South,2021-03-15,1542,246.79,30.4,No_Festival,5,No,No
Butter (500g),South,2021-03-22,2014,251.04,29.3,Holi,5,Yes,Yes
Butter (500g),South,2021-03-29,1736,248.76,32.1,No_Festival,6,No,No
Butter (500g),South,2021-04-05,1883,251.32,32.1,No_Festival,7,No,No
Butter (500g),South,2021-04-12,1617,248.41,31.4,Baisakhi,6,Yes,Yes
Butter (500g),South,2021-04-19,1513,249.26,31.8,No_Festival,6,No,No
Butter (500g),South,2021-04-26,1214,251.94,33.7,No_Festival,6,No,No
Butter (500g),South,2021-05-03,1115,251.39,35.6,No_Festival,5,No,No
Butter (500g),South,2021-05-10,1477,250.29,34.0,No_Festival,7,No,Yes
Butter (500g),South,2021-05-17,1340,251.62,32.9,No_Festival,5,No,No
Butter (500g),South,2021-05-24,1280,247.89,36.3,No_Festival,4,No,No
Butter (500g),South,2021-05-31,1209,248.25,29.5,No_Festival,5,No,No
Butter (500g),South,2021-06-07,568,253.39,28.6,No_Festival,3,No,No
Butter (500g),South,2021-06-14,1932,249.07,29.6,No_Festival,7,No,No
Butter (500g),South,2021-06-21,1132,250.58,30.5,No_Festival,5,No,No
Butter (500g),South,2021-06-28,1477,252.6,29.1,No_Festival,6,No,No
Butter (500g),South,2021-07-05,1225,248.19,28.0,No_Festival,6,No,No
Butter (500g),South,2021-07-12,1616,248.66,27.8,No_Festival,6,No,No
Butter (500g),South,2021-07-19,1040,248.93,27.4,No_Festival,4,No,Yes
Butter (500g),South,2021-07-26,1238,248.05,28.2,No_Festival,5,No,No
Butter (500g),South,2021-08-02,1269,249.14,26.7,No_Festival,5,No,No
Butter (500g),South,2021-08-09,1653,250.84,28.4,Independence Day,7,Yes,Yes
Butter (500g),South,2021-08-16,1507,249.21,27.5,Raksha Bandhan,5,Yes,Yes
Butter (500g),South,2021-08-23,1738,249.0,28.5,No_Festival,6,No,No
Butter (500g),South,2021-08-30,1139,251.11,29.6,Janmashtami,5,Yes,Yes
Butter (500g),South,2021-09-06,1650,249.42,27.6,No_Festival,7,No,No
Butter (500g),South,2021-09-13,1605,250.77,27.9,No_Festival,6,No,No
Butter (500g),South,2021-09-20,1634,250.93,27.8,No_Festival,7,No,No
Butter (500g),South,2021-09-27,2105,248.53,28.3,Gandhi Jayanti,7,Yes,Yes
Butter (500g),South,2021-10-04,1578,250.06,29.2,No_Festival,6,No,No
Butter (500g),South,2021-10-11,1020,249.96,27.9,Navratri,4,Yes,Yes
Butter (500g),South,2021-10-18,2141,251.49,28.0,No_Festival,7,No,No
Butter (500g),South,2021-10-25,1140,250.06,26.5,No_Festival,5,No,No
Butter (500g),South,2021-11-01,615,251.02,24.9,No_Festival,3,No,No
Butter (500g),South,2021-11-08,1716,249.9,26.3,No_Festival,6,No,No
Butter (500g),South,2021-11-15,810,249.73,25.9,No_Festival,3,No,No
Butter (500g),South,2021-11-22,1574,246.99,24.2,No_Festival,5,No,No
Butter (500g),South,2021-11-29,1822,248.08,24.8,No_Festival,6,No,No
Butter (500g),South,2021-12-06,1549,247.37,24.2,No_Festival,6,No,No
Butter (500g),South,2021-12-13,841,250.12,25.2,No_Festival,4,No,No
Butter (500g),South,2021-12-20,1863,252.66,24.8,Christmas,7,Yes,Yes
Butter (500g),South,2021-12-27,673,254.21,25.2,No_Festival,3,No,No
Butter (500g),South,2022-01-03,1169,260.98,26.0,No_Festival,6,No,No
Butter (500g),South,2022-01-10,2306,262.08,26.3,Makar Sankranti,7,Yes,Yes
Butter (500g),South,2022-01-17,1367,259.51,24.6,No_Festival,5,No,No
Butter (500g),South,2022-01-24,2143,264.22,26.0,Republic Day,7,Yes,Yes
Butter (500g),South,2022-01-31,714,263.99,27.7,No_Festival,3,No,No
Butter (500g),South,2022-02-07,1368,264.49,26.0,No_Festival,7,No,No
Butter (500g),South,2022-02-14,1201,261.1,27.0,No_Festival,5,No,No
Butter (500g),South,2022-02-21,1984,260.63,26.5,No_Festival,6,No,No
Butter (500g),South,2022-02-28,983,263.67,27.4,No_Festival,4,No,No
Butter (500g),South,2022-03-07,1347,261.24,30.0,No_Festival,5,No,No
Butter (500g),South,2022-03-14,1583,262.56,27.8,Holi,6,Yes,Yes
Butter (500g),South,2022-03-21,1556,260.37,28.4,No_Festival,5,No,No
Butter (500g),South,2022-03-28,1645,263.79,31.2,No_Festival,6,No,No
Butter (500g),South,2022-04-04,1683,262.33,31.8,No_Festival,7,No,No
Butter (500g),South,2022-04-11,2465,261.32,32.8,Baisakhi,7,Yes,Yes
Butter (500g),South,2022-04-18,1735,261.06,33.5,No_Festival,7,No,No
Butter (500g),South,2022-04-25,1181,263.12,32.1,No_Festival,4,No,No
Butter (500g),South,2022-05-02,1598,260.63,35.3,No_Festival,7,No,Yes
Butter (500g),South,2022-05-09,864,266.08,34.4,No_Festival,4,No,No
Butter (500g),South,2022-05-16,1299,264.19,33.7,No_Festival,4,No,No
Butter (500g),South,2022-05-23,1253,261.77,35.2,No_Festival,5,No,No
Butter (500g),South,2022-05-30,724,256.79,31.1,No_Festival,3,No,No
Butter (500g),South,2022-06-06,1456,262.62,29.2,No_Festival,5,No,No
Butter (500g),South,2022-06-13,1387,264.82,29.3,No_Festival,7,No,No
Butter (500g),South,2022-06-20,1142,262.06,29.6,No_Festival,6,No,No
Butter (500g),South,2022-06-27,2045,262.65,28.8,No_Festival,7,No,No
Butter (500g),South,2022-07-04,1322,259.44,27.0,No_Festival,6,No,Yes
Butter (500g),South,2022-07-11,885,265.82,30.8,No_Festival,4,No,No
Butter (500g),South,2022-07-18,1563,262.54,28.2,No_Festival,6,No,No
Butter (500g),South,2022-07-25,916,261.86,28.7,No_Festival,4,No,No
Butter (500g),South,2022-08-01,1245,262.05,27.4,No_Festival,6,No,No
Butter (500g),South,2022-08-08,2025,264.44,28.2,Raksha Bandhan,6,Yes,Yes
Butter (500g),South,2022-08-15,1145,264.6,26.3,Janmashtami,5,Yes,Yes
Butter (500g),South,2022-08-22,1426,258.87,28.3,No_Festival,5,No,No
Butter (500g),South,2022-08-29,1641,263.02,29.0,No_Festival,6,No,No
Butter (500g),South,2022-09-05,1227,261.76,30.2,No_Festival,5,No,No
Butter (500g),South,2022-09-12,1539,260.62,28.6,No_Festival,6,No,No
Butter (500g),South,2022-09-19,2059,259.94,28.3,No_Festival,6,No,No
Butter (500g),South,2022-09-26,1260,265.06,27.8,Gandhi Jayanti,5,Yes,Yes
Butter (500g),South,2022-10-03,1372,262.56,30.0,No_Festival,6,No,No
Butter (500g),South,2022-10-10,1824,262.91,28.8,No_Festival,5,No,No
Butter (500g),South,2022-10-17,1144,261.68,27.6,No_Festival,6,No,No
Butter (500g),South,2022-10-24,1571,264.66,27.9,Diwali,6,Yes,Yes
Butter (500g),South,2022-10-31,793,269.29,25.9,No_Festival,3,No,No
Butter (500g),South,2022-11-07,870,261.05,27.6,Guru Nanak Jayanti,5,Yes,Yes
Butter (500g),South,2022-11-14,1190,261.99,24.7,No_Festival,6,No,No
Butter (500g),South,2022-11-21,1590,264.52,24.4,No_Festival,7,No,No
Butter (500g),South,2022-11-28,1159,258.38,25.8,No_Festival,5,No,No
Butter (500g),South,2022-12-05,1149,260.95,24.5,No_Festival,5,No,No
Butter (500g),South,2022-12-12,2005,263.85,26.2,No_Festival,7,No,No
Butter (500g),South,2022-12-19,1552,262.67,25.3,No_Festival,6,No,No
Butter (500g),South,2022-12-26,2087,262.61,25.3,No_Festival,7,No,No
Butter (500g),South,2023-01-02,958,277.41,27.1,No_Festival,4,No,No
Butter (500g),South,2023-01-09,1521,277.2,24.9,No_Festival,6,No,No
Butter (500g),South,2023-01-16,1379,276.51,26.1,No_Festival,5,No,No
Butter (500g),South,2023-01-23,2010,272.56,26.1,Republic Day,7,Yes,Yes
Butter (500g),South,2023-01-30,1100,277.2,25.5,No_Festival,5,No,No
Butter (500g),South,2023-02-06,569,276.39,25.7,No_Festival,3,No,No
Butter (500g),South,2023-02-13,1423,274.63,27.0,No_Festival,6,No,No
Butter (500g),South,2023-02-20,1035,277.03,25.8,No_Festival,4,No,No
Butter (500g),South,2023-02-27,964,274.05,27.1,No_Festival,5,No,No
Butter (500g),South,2023-03-06,1341,272.61,29.2,Holi,3,Yes,Yes
Butter (500g),South,2023-03-13,803,277.67,31.0,No_Festival,3,No,No
Butter (500g),South,2023-03-20,1315,278.19,28.5,No_Festival,6,No,No
Butter (500g),South,2023-03-27,1206,277.26,29.1,No_Festival,5,No,No
Butter (500g),South,2023-04-03,1248,276.23,31.9,No_Festival,5,No,No
Butter (500g),South,2023-04-10,1247,275.65,33.0,Baisakhi,5,Yes,Yes
Butter (500g),South,2023-04-17,773,272.74,33.2,No_Festival,4,No,No
Butter (500g),South,2023-04-24,1473,273.47,31.4,No_Festival,5,No,No
Butter (500g),South,2023-05-01,1132,279.08,34.4,No_Festival,4,No,No
Butter (500g),South,2023-05-08,2041,272.65,34.0,No_Festival,6,No,No
Butter (500g),South,2023-05-15,1335,275.12,33.6,No_Festival,5,No,No
Butter (500g),South,2023-05-22,2281,273.91,34.5,No_Festival,7,No,No
Butter (500g),South,2023-05-29,1364,271.43,31.6,No_Festival,5,No,No
Butter (500g),South,2023-06-05,1053,270.77,29.3,No_Festival,4,No,No
Butter (500g),South,2023-06-12,1085,276.01,30.9,No_Festival,6,No,No
Butter (500g),South,2023-06-19,2161,276.93,29.7,No_Festival,7,No,No
Butter (500g),South,2023-06-26,1766,275.02,30.0,No_Festival,7,No,Yes
Butter (500g),South,2023-07-03,944,271.81,29.0,No_Festival,4,No,No
Butter (500g),South,2023-07-10,1577,275.63,27.0,No_Festival,5,No,No
Butter (500g),South,2023-07-17,2255,272.37,27.5,No_Festival,7,No,No
Butter (500g),South,2023-07-24,1705,274.89,27.2,No_Festival,6,No,No
Butter (500g),South,2023-07-31,1537,274.34,28.1,No_Festival,5,No,No
Butter (500g),South,2023-08-07,1069,279.85,27.2,No_Festival,6,No,No
Butter (500g),South,2023-08-14,1286,277.98,28.3,Independence Day,5,Yes,Yes
Butter (500g),South,2023-08-21,1062,272.44,28.4,No_Festival,4,No,No
Butter (500g),South,2023-08-28,2025,274.45,27.7,Raksha Bandhan,7,Yes,Yes
Butter (500g),South,2023-09-04,1441,275.66,29.1,Janmashtami,5,Yes,Yes
Butter (500g),South,2023-09-11,2063,274.35,28.4,No_Festival,7,No,No
Butter (500g),South,2023-09-18,1925,273.17,29.2,No_Festival,6,No,No
Butter (500g),South,2023-09-25,1493,276.68,28.2,No_Festival,6,No,No
Butter (500g),South,2023-10-02,1221,274.83,27.8,Gandhi Jayanti,5,Yes,Yes
Butter (500g),South,2023-10-09,979,272.7,27.8,No_Festival,4,No,No
Butter (500g),South,2023-10-16,348,271.94,29.6,No_Festival,2,No,No
Butter (500g),South,2023-10-23,703,273.64,27.6,No_Festival,2,No,No
Butter (500g),South,2023-10-30,1028,269.11,26.6,No_Festival,4,No,No
Butter (500g),South,2023-11-06,1651,276.96,25.6,Diwali,7,Yes,Yes
Butter (500g),South,2023-11-13,1346,275.57,26.9,No_Festival,5,No,No
Butter (500g),South,2023-11-20,1727,274.4,27.7,No_Festival,5,No,No
Butter (500g),South,2023-11-27,1957,276.85,24.3,Guru Nanak Jayanti,6,Yes,Yes
Butter (500g),South,2023-12-04,1416,278.33,26.4,No_Festival,5,No,No
Butter (500g),South,2023-12-11,1781,273.41,26.4,No_Festival,6,No,No
Butter (500g),South,2023-12-18,1270,275.21,25.9,No_Festival,5,No,No
Butter (500g),South,2023-12-25,1615,273.79,24.3,No_Festival,5,No,No
Butter (500g),West,2020-12-28,480,254.22,22.5,No_Festival,2,No,No
Butter (500g),West,2021-01-04,1531,251.95,20.8,No_Festival,6,No,No
Butter (500g),West,2021-01-11,2027,251.59,23.2,Makar Sankranti,6,Yes,Yes
Butter (500g),West,2021-01-18,1128,255.38,22.8,No_Festival,4,No,No
Butter (500g),West,2021-01-25,1129,248.98,21.1,No_Festival,5,No,No
Butter (500g),West,2021-02-01,1298,250.91,22.4,No_Festival,5,No,No
Butter (500g),West,2021-02-08,1644,249.65,23.2,No_Festival,7,No,No
Butter (500g),West,2021-02-15,1200,252.83,24.0,No_Festival,5,No,No
Butter (500g),West,2021-02-22,1912,249.75,22.5,No_Festival,7,No,No
Butter (500g),West,2021-03-01,1664,247.07,28.2,No_Festival,6,No,No
Butter (500g),West,2021-03-08,1550,252.33,29.0,No_Festival,6,No,No
Butter (500g),West,2021-03-15,1337,246.59,26.9,No_Festival,5,No,No
Butter (500g),West,2021-03-22,1662,250.17,27.0,Holi,5,Yes,Yes
Butter (500g),West,2021-03-29,1806,251.8,29.4,No_Festival,7,No,No
Butter (500g),West,2021-04-05,1166,252.18,32.2,No_Festival,4,No,No
Butter (500g),West,2021-04-12,1272,250.96,30.6,Baisakhi,5,Yes,Yes
Butter (500g),West,2021-04-19,1267,247.61,31.8,No_Festival,5,No,No
Butter (500g),West,2021-04-26,1254,250.36,34.1,No_Festival,6,No,No
Butter (500g),West,2021-05-03,1156,248.66,35.9,No_Festival,5,No,No
Butter (500g),West,2021-05-10,1638,249.21,35.4,No_Festival,6,No,No
Butter (500g),West,2021-05-17,1554,245.55,35.5,No_Festival,6,No,No
Butter (500g),West,2021-05-24,1691,253.47,35.8,No_Festival,6,No,No
Butter (500g),West,2021-05-31,903,249.64,32.7,No_Festival,4,No,No
Butter (500g),West,2021-06-07,878,249.62,32.6,No_Festival,4,No,No
Butter (500g),West,2021-06-14,1285,247.13,31.8,No_Festival,5,No,No
Butter (500g),West,2021-06-21,945,251.83,30.8,No_Festival,4,No,No
Butter (500g),West,2021-06-28,2256,250.8,29.9,No_Festival,7,No,No
Butter (500g),West,2021-07-05,957,250.86,29.1,No_Festival,4,No,No
Butter (500g),West,2021-07-12,1183,251.79,28.8,No_Festival,4,No,No
